Date;Model;Model_Short;Framework;Network;Resolution;Hardware;Hardware_Optimization;Batch_Size;Throughput;Mean_Latency;Latencies
2021-02-18 13:50;tf2oda_efficientdetd2_768x768_pedestrian-pets-only_LR08;EffD2_768x768_onlyPets;;;;Inteli7-6700HQ-CPU;None;1;;0.8810310064670411;[0.8295817375183105, 0.8182947635650635, 0.8212237358093262, 0.8115465641021729, 0.827606201171875, 0.8212261199951172, 0.8104963302612305, 0.8271608352661133, 0.8163418769836426, 0.8133821487426758, 0.8095619678497314, 0.9559917449951172, 0.9542357921600342, 0.8426649570465088, 0.8700275421142578, 0.9471728801727295, 0.8300251960754395, 0.8134124279022217, 0.822202205657959, 0.8222007751464844, 0.8192834854125977, 0.8143887519836426, 0.8188140392303467, 0.8222000598907471, 0.8290359973907471, 0.8202307224273682, 0.8163559436798096, 0.8143784999847412, 0.8095145225524902, 0.9179151058197021, 0.8686394691467285, 0.8329529762268066, 0.9013106822967529, 0.9227800369262695, 0.8593010902404785, 0.9307899475097656, 0.843764066696167, 0.8241169452667236, 0.9316549301147461, 0.8427844047546387, 0.811457633972168, 0.8270964622497559, 0.8144023418426514, 0.851494550704956, 0.8397762775421143, 0.9032495021820068, 0.8369536399841309, 0.8250942230224609, 0.8358685970306396, 0.8418972492218018, 0.9404983520507812, 0.8348612785339355, 0.8275859355926514, 0.8544273376464844, 0.8735818862915039, 0.827094554901123, 0.8251297473907471, 0.8173165321350098, 0.8340053558349609, 0.8388452529907227, 0.8822877407073975, 0.8505260944366455, 0.8233542442321777, 0.833918571472168, 0.8436815738677979, 0.8475885391235352, 0.9043025970458984, 1.0156431198120117, 0.9872403144836426, 0.8690710067749023, 0.9110767841339111, 0.9452536106109619, 0.8270814418792725, 0.9305901527404785, 0.8397831916809082, 0.9569427967071533, 0.8095097541809082, 1.2255067825317383, 1.0536274909973145, 0.9135103225708008, 0.8129734992980957, 0.8182876110076904, 0.8124356269836426, 0.8163402080535889, 0.8183064460754395, 0.8358697891235352, 0.9135398864746094, 0.8388001918792725, 0.941333532333374, 1.2001209259033203, 1.0214173793792725, 0.8622636795043945, 0.8612608909606934, 0.9442493915557861, 0.8358786106109619, 0.8827409744262695, 0.89642333984375, 0.8182814121246338, 0.8202474117279053, 1.0087075233459473, 1.0174939632415771, 0.9833366870880127, 0.9266769886016846, 0.8895881175994873, 0.8153641223907471, 0.8466253280639648, 0.8622384071350098, 0.8182590007781982, 1.1417372226715088, 0.9149665832519531, 0.8832669258117676, 0.8798232078552246, 0.9746313095092773, 0.9047501087188721, 0.8993403911590576, 0.916924238204956, 1.1518206596374512, 0.8447213172912598, 0.8222129344940186, 0.8388018608093262, 1.0312488079071045, 0.9170172214508057, 0.8905577659606934, 0.8114585876464844, 0.8212249279022217, 0.9374747276306152, 0.9189705848693848, 0.9657459259033203, 0.9783923625946045, 1.0151088237762451, 0.8770029544830322, 0.9096276760101318, 0.8373737335205078, 0.8612606525421143, 0.8232309818267822, 0.8374178409576416, 0.8910806179046631, 0.8984630107879639, 0.8696269989013672, 0.8788356781005859, 1.1391432285308838, 0.9004092216491699, 1.0692667961120605, 0.8641729354858398, 1.0752196311950684, 1.134636402130127, 0.8905293941497803, 0.9305918216705322, 0.8573534488677979, 0.841728925704956, 0.8729829788208008, 0.819279670715332, 1.1102652549743652, 0.9032573699951172, 0.8671181201934814, 0.8856723308563232, 0.8270876407623291, 0.9813792705535889, 0.8202254772186279, 0.8143858909606934, 0.8544173240661621, 1.012610673904419, 0.9042367935180664, 0.9774630069732666, 0.9550085067749023, 0.9520769119262695, 0.9887700080871582, 0.945314884185791, 0.8920705318450928, 0.8315222263336182, 0.9384961128234863, 0.8886029720306396, 0.884343147277832, 0.8739969730377197, 0.8534457683563232, 0.913989782333374, 0.8681778907775879, 0.8803591728210449, 0.8833112716674805, 0.9375159740447998, 0.8651816844940186, 0.8197915554046631, 0.8530113697052002, 0.8871786594390869, 1.0360689163208008, 0.8573482036590576, 0.9575190544128418, 0.8387997150421143, 1.0858850479125977, 0.884699821472168, 0.8734843730926514, 0.8984260559082031, 0.893561840057373, 0.885671854019165, 0.9570255279541016, 0.872520923614502, 0.8202617168426514, 0.964874267578125, 1.0771424770355225, 0.9295969009399414, 0.852592945098877, 0.8596296310424805, 1.031703233718872, 0.957017183303833, 0.8348941802978516, 0.8705794811248779, 0.8506102561950684, 1.088346242904663, 0.9647762775421143, 0.854121208190918, 1.0751128196716309, 1.0981192588806152, 1.1044073104858398, 1.0370490550994873, 0.8564651012420654, 0.8397774696350098, 0.8203020095825195, 0.8236746788024902, 0.8144817352294922, 0.8164172172546387, 0.8153769969940186, 0.8124356269836426, 0.8094730377197266, 0.8241517543792725, 0.8154592514038086, 0.8173313140869141, 0.8455865383148193, 0.8529689311981201, 0.855964183807373, 0.8436799049377441, 1.0473456382751465, 0.8388950824737549, 0.8515136241912842, 1.048750400543213, 0.8104822635650635, 1.0585250854492188, 1.0108201503753662, 0.8925216197967529, 0.851060152053833, 0.8530149459838867, 1.0209624767303467, 0.9257128238677979, 0.8720941543579102, 0.903261661529541, 0.8441891670227051, 1.0180869102478027, 0.8944582939147949, 0.8505167961120605, 0.8823056221008301, 0.9345979690551758, 0.8680922985076904, 0.8730041980743408, 0.9110610485076904, 0.8602972030639648, 0.9146130084991455, 0.8467047214508057, 0.8794255256652832, 0.914971113204956, 1.0562102794647217, 0.8906464576721191, 0.8785042762756348, 0.9315707683563232, 0.8641881942749023, 0.8056738376617432, 0.8134379386901855, 0.8866426944732666, 0.886742353439331, 1.034102201461792, 1.1827034950256348, 0.8765738010406494, 0.9510970115661621, 0.9340667724609375, 0.9389574527740479, 1.0136678218841553, 0.9297075271606445, 1.026289939880371, 0.8652708530426025, 0.8230712413787842, 0.8329060077667236, 0.8456356525421143, 0.9443612098693848, 0.8426742553710938, 0.8270854949951172, 0.8055984973907471, 0.8036482334136963, 0.8090603351593018, 0.7977862358093262, 0.8261797428131104, 0.8329439163208008, 0.8442287445068359, 0.9004151821136475, 0.85495924949646, 0.8564648628234863, 0.8974592685699463, 0.8134729862213135, 0.9042763710021973, 0.9004004001617432, 0.8754513263702393, 1.067795753479004, 0.8949930667877197, 0.8495397567749023, 0.836846113204956, 0.802743673324585, 0.8563921451568604, 0.8641932010650635, 0.8778712749481201, 1.0063440799713135, 0.8661425113677979, 0.8735156059265137, 1.0771605968475342, 0.8950045108795166, 0.9072768688201904, 1.0194530487060547, 1.035093069076538, 0.8397901058197021, 0.8866651058197021, 0.9950568675994873, 0.9891955852508545, 0.9628300666809082, 1.0341029167175293, 0.8573496341705322, 0.9169304370880127, 0.946242094039917, 0.9032433032989502, 0.8768959045410156, 0.8700635433197021, 0.8622334003448486, 0.8720180988311768, 1.1532387733459473, 0.8661494255065918, 0.9960324764251709, 0.8260746002197266, 0.9003200531005859, 1.114668607711792, 0.8588383197784424, 1.0350916385650635, 0.898369550704956, 0.8573544025421143, 0.8837218284606934, 0.919846773147583, 0.8602838516235352, 0.871039867401123, 0.8603041172027588, 0.8065760135650635, 0.8036477565765381, 0.8485655784606934, 0.9755949974060059, 0.8519964218139648, 0.8852400779724121, 1.0605387687683105, 0.8144116401672363, 0.8090865612030029, 0.802299976348877, 0.9198505878448486, 0.8475944995880127, 0.9623286724090576, 0.9384961128234863, 0.9728219509124756, 0.8690745830535889, 0.893587589263916, 0.852470874786377, 1.0858728885650635, 0.8329544067382812, 0.8115417957305908, 0.8916211128234863, 0.8828470706939697, 0.8866620063781738, 0.878422737121582, 0.8628458976745605, 0.8632144927978516, 0.871021032333374, 0.9213705062866211, 0.970196008682251, 0.8651735782623291, 0.9273393154144287, 0.8837342262268066, 0.9111499786376953, 0.9259250164031982, 0.8285975456237793, 0.8133876323699951, 0.7987627983093262, 0.8573281764984131, 0.9462840557098389, 0.7977533340454102, 0.8725254535675049, 0.7958343029022217, 0.817389726638794, 0.8051590919494629, 0.8539409637451172, 0.9125869274139404, 0.8934874534606934, 0.8309893608093262, 0.8178706169128418, 0.8139486312866211, 0.8105618953704834, 0.8895947933197021, 0.9100713729858398, 0.9062576293945312, 0.8451530933380127, 0.7930502891540527, 0.8505220413208008, 0.8661420345306396, 0.8905436992645264, 1.0019524097442627, 0.8017070293426514, 0.8134119510650635, 0.8759973049163818, 0.8964149951934814, 0.971604585647583, 0.9076900482177734, 0.8056025505065918, 0.9750559329986572, 0.8505964279174805, 1.1181483268737793, 0.9276654720306396, 1.0429036617279053, 0.9765496253967285, 0.8348965644836426, 0.9169266223907471, 0.993159294128418, 0.8935494422912598, 0.8549468517303467, 0.8866314888000488, 1.1209077835083008, 0.8691532611846924, 1.015087604522705, 0.9628148078918457, 0.8622400760650635, 1.0453870296478271, 1.0756499767303467, 0.860248327255249, 0.8242425918579102, 0.8500669002532959, 0.8549373149871826, 0.8290343284606934, 0.981924295425415, 1.1679911613464355, 0.8456506729125977, 0.8378956317901611, 0.8125231266021729, 0.819333553314209, 0.8012888431549072, 0.9662988185882568, 1.0273473262786865, 0.9408555030822754, 0.808093786239624, 0.8642044067382812, 0.9414610862731934, 0.8856725692749023, 0.8515670299530029, 0.8285517692565918, 0.85105299949646, 0.8485791683197021, 0.9696619510650635, 0.8378243446350098, 0.8300089836120605, 0.9100549221038818, 0.8594303131103516, 0.8524837493896484, 0.8300397396087646, 0.8711245059967041, 1.060030460357666, 0.8729915618896484, 0.9257047176361084, 0.8993575572967529, 1.0044224262237549, 0.8578784465789795, 0.7958354949951172, 0.8056418895721436, 0.806541919708252, 0.9383730888366699, 0.8095104694366455, 1.034102439880371, 1.0262892246246338, 0.8202636241912842, 0.9969956874847412, 0.9179074764251709, 0.8681583404541016, 1.0387613773345947, 0.9203765392303467, 1.038017749786377, 0.9814648628234863, 0.8412768840789795, 0.7959253787994385, 0.8114616870880127, 0.8055968284606934, 0.8407680988311768, 0.8456366062164307, 0.8627686500549316, 0.8311488628387451, 0.8745007514953613, 1.0321483612060547, 0.8436839580535889, 1.0498199462890625, 0.7997393608093262, 0.8871419429779053, 0.8002634048461914, 0.8764481544494629, 0.9071712493896484, 0.8505189418792725, 0.874485969543457, 0.8916280269622803, 0.8446705341339111, 0.968841552734375, 1.0086932182312012, 0.8739674091339111, 0.8680832386016846, 0.8544251918792725, 0.9930906295776367, 0.858330488204956, 0.9218156337738037, 0.839775800704956, 0.814387321472168, 0.8104486465454102, 0.7948594093322754, 0.8036599159240723, 0.8016941547393799, 0.8104813098907471, 0.8046371936798096, 0.8026719093322754, 0.8876392841339111, 0.987231969833374, 0.8436973094940186, 0.8104839324951172, 0.8046231269836426, 0.8162975311279297, 0.8085315227508545, 0.8300278186798096, 0.8378262519836426, 0.8261241912841797, 0.7987782955169678, 0.7938964366912842, 0.8241524696350098, 0.7977852821350098, 0.8047125339508057, 0.8031892776489258, 0.81850266456604, 0.9599003791809082, 0.8055999279022217, 0.8896822929382324, 0.8422625064849854, 0.8544023036956787, 0.9009764194488525, 0.8125088214874268, 0.838355302810669, 1.0752170085906982, 1.0522363185882568, 1.0069243907928467, 0.8309884071350098, 0.9091236591339111, 0.9384148120880127, 0.8696696758270264, 1.0790255069732666, 1.0307536125183105, 0.8506124019622803, 0.8515088558197021, 0.9755845069885254, 0.8055984973907471, 0.804603099822998, 0.8135056495666504, 0.7988505363464355, 0.8149206638336182, 0.7959065437316895, 0.8132851123809814, 0.8104822635650635, 0.7995123863220215, 0.8491153717041016, 0.8891270160675049, 0.9053597450256348, 0.8231761455535889, 1.2763619422912598, 0.9003324508666992, 0.8427073955535889, 0.8418254852294922, 0.8915998935699463, 0.8387985229492188, 0.8378441333770752, 0.7968118190765381, 0.9462285041809082, 0.8895788192749023, 0.8173227310180664, 0.8466267585754395, 0.9184122085571289, 0.9110763072967529, 0.9042246341705322, 0.8817811012268066, 0.814389705657959, 0.9491586685180664, 0.8964157104492188, 0.8124346733093262, 0.9472062587738037, 0.9618558883666992, 0.8085365295410156, 0.8036701679229736, 0.8075675964355469, 0.8016960620880127, 0.8192365169525146, 0.8007159233093262, 0.8280577659606934, 0.8397762775421143, 0.8456380367279053, 0.8485805988311768, 1.518986463546753, 0.989271879196167, 0.9238362312316895, 0.9012987613677979, 0.9735629558563232, 1.2031075954437256, 1.2059955596923828, 1.0682892799377441, 1.0858654975891113, 0.8808028697967529, 0.883713960647583, 0.8231935501098633, 0.8192858695983887, 0.8329436779022217, 1.1039676666259766, 0.9159526824951172, 0.9305756092071533, 0.8798158168792725, 0.8915319442749023, 0.8959765434265137, 0.9130139350891113, 0.8525495529174805, 0.8739564418792725, 0.8573541641235352, 0.8637075424194336, 0.8446750640869141, 0.8432302474975586, 0.9111814498901367, 0.9198682308197021, 0.8945462703704834, 0.8662331104278564, 0.8574254512786865, 0.8281757831573486, 0.8129754066467285, 0.848564624786377, 0.7957978248596191, 0.8007519245147705, 0.8749308586120605, 0.8143761157989502, 0.8632206916809082, 0.8456451892852783, 0.8378360271453857, 0.8094730377197266, 0.8124630451202393, 0.8065755367279053, 0.8085296154022217, 0.8182954788208008, 0.8299777507781982, 0.7968266010284424, 0.8085296154022217, 0.8095047473907471, 0.8231837749481201, 0.8212378025054932, 0.807166576385498, 0.7944111824035645, 0.8032388687133789, 0.8026700019836426, 0.7978024482727051, 0.8593881130218506, 0.8251328468322754, 0.834892749786377, 0.8524394035339355, 0.8339171409606934, 0.8065953254699707, 0.8055994510650635, 0.8856706619262695, 0.9004497528076172, 0.875920295715332, 0.7997393608093262, 0.8369247913360596, 0.8466293811798096, 0.9022712707519531, 0.8891510963439941, 0.8193347454071045, 0.8706498146057129, 0.8124349117279053, 0.8397748470306396, 0.8885993957519531, 0.8465991020202637, 0.8837354183197021, 1.0546200275421143, 1.0048205852508545, 0.8788518905639648, 0.8983688354492188, 0.8661634922027588, 0.873969554901123, 0.9345111846923828, 0.8622519969940186, 0.8729960918426514, 0.8485820293426514, 0.861253023147583, 0.858344316482544, 0.8554143905639648, 0.836845874786377, 0.8192954063415527, 0.8143813610076904, 0.8036458492279053, 0.8007166385650635, 0.7958252429962158, 0.8080794811248779, 0.8578534126281738, 0.8032000064849854, 0.8329410552978516, 0.8901317119598389, 0.8730480670928955, 0.8906276226043701, 0.9159600734710693, 0.8720076084136963, 1.4335014820098877, 0.9530634880065918, 0.8231735229492188, 0.828070878982544, 0.8241205215454102, 0.9598724842071533, 0.8856701850891113, 0.9637672901153564, 0.8173038959503174, 0.8300259113311768, 0.8251380920410156, 0.8153626918792725, 0.8075535297393799, 0.8388135433197021, 0.9833369255065918, 0.8573377132415771, 0.9735729694366455, 0.8270821571350098, 0.8144128322601318, 0.8495535850524902, 0.832923173904419, 0.8378324508666992, 0.9335191249847412, 1.2665174007415771, 0.9764575958251953, 0.8495080471038818, 1.0389957427978516, 0.9784548282623291, 0.9452559947967529, 0.9022905826568604, 0.9471948146820068, 0.8749434947967529, 1.0653626918792725, 1.0389924049377441, 0.875469446182251, 0.8915350437164307, 1.0410490036010742, 1.0429275035858154, 0.8651440143585205, 0.8393242359161377, 0.8221991062164307, 0.8446624279022217, 1.0473153591156006, 0.8451805114746094, 1.0897235870361328, 0.8955302238464355, 0.8969712257385254, 0.8075644969940186, 0.8814263343811035, 0.805145263671875, 1.0160884857177734, 0.8427779674530029, 1.0165374279022217, 0.9345028400421143, 0.9921259880065918, 0.9735729694366455, 0.9891812801361084, 0.9696602821350098, 1.0663197040557861, 0.925727367401123, 0.8671157360076904, 0.8178374767303467, 0.8661446571350098, 0.8422620296478271, 1.0570881366729736, 1.0702459812164307, 0.9901580810546875, 0.8720471858978271, 0.9481828212738037, 1.0405733585357666, 0.8466851711273193, 0.9301331043243408, 0.8622472286224365, 0.9355521202087402, 0.8379013538360596, 0.8446409702301025, 0.9951343536376953, 0.9092116355895996, 0.8349897861480713, 0.8457109928131104, 0.8221635818481445, 0.8046221733093262, 0.8353796005249023, 0.8475644588470459, 0.8559460639953613, 0.872948408126831, 0.8065781593322754, 0.84169602394104, 0.9145362377166748, 0.8549482822418213, 0.8456516265869141, 0.8691349029541016, 0.8037087917327881, 0.7977864742279053, 0.8036477565765381, 0.8270504474639893, 0.9936697483062744, 0.8354203701019287, 0.8129525184631348, 0.8393409252166748, 0.886650800704956, 0.8075542449951172, 0.864734411239624, 0.8193538188934326, 0.8192696571350098, 0.8563766479492188, 0.8486638069152832, 0.8989174365997314, 0.8086185455322266, 0.863288402557373, 0.8202624320983887, 0.8270993232727051, 0.8213272094726562, 0.8193404674530029, 0.9492497444152832, 0.875906229019165, 0.8749983310699463, 0.8183088302612305, 0.9121596813201904, 0.7938849925994873, 0.8026876449584961, 0.802685022354126, 0.8065757751464844, 0.8070948123931885, 0.8085305690765381, 0.8163423538208008, 0.8065550327301025, 0.7958405017852783, 0.8008465766906738, 0.793846607208252, 0.7987732887268066, 0.8847687244415283, 0.8466122150421143, 0.8358504772186279, 0.8960528373718262, 0.8437948226928711, 0.8213193416595459, 0.8026747703552246, 0.8057041168212891, 0.810495138168335, 0.8681776523590088, 0.8403377532958984, 0.8291676044464111, 0.8124327659606934, 0.8007118701934814, 0.8598372936248779, 1.1659321784973145, 0.8690762519836426, 0.860297441482544, 0.8114748001098633, 0.8407449722290039, 0.800675630569458, 0.8036448955535889, 0.935474157333374, 0.9022858142852783, 0.8661625385284424, 0.8622481822967529, 0.8261182308197021, 0.8530128002166748, 0.8143982887268066, 0.9306070804595947, 0.9354705810546875, 0.8338758945465088, 0.9569559097290039, 0.8026711940765381, 0.8427207469940186, 0.8886170387268066, 0.8329551219940186, 0.8671350479125977, 0.8778393268585205, 0.8710424900054932, 0.8593041896820068, 0.8398010730743408, 0.8270835876464844, 0.903249979019165, 0.8065750598907471, 0.8046050071716309, 0.8085289001464844, 0.8925216197967529, 0.863215446472168, 0.8212223052978516, 0.8046374320983887, 0.8016743659973145, 0.8139619827270508, 0.8104836940765381, 0.808542013168335, 0.9266843795776367, 0.8778605461120605, 0.8631970882415771, 0.8875949382781982, 0.8524637222290039, 0.8290443420410156, 0.8407731056213379, 0.8007147312164307, 0.880791187286377, 0.9506692886352539, 0.9047493934631348, 0.9032673835754395, 0.893486499786377, 0.8652467727661133, 0.799741268157959, 0.8124425411224365, 0.8262035846710205, 0.8095040321350098, 0.8759019374847412, 0.9154975414276123, 0.8051109313964844, 0.8700611591339111, 0.9541335105895996, 1.0610222816467285, 1.074136734008789, 0.9453067779541016, 0.8436825275421143, 1.0371043682098389, 0.871025562286377, 0.9994726181030273, 0.8573551177978516, 0.9242832660675049, 1.0262925624847412, 1.009803295135498, 1.0634894371032715, 0.8780217170715332, 0.8485655784606934, 0.8896543979644775, 0.9316620826721191, 0.9032492637634277, 1.0219449996948242, 0.8959715366363525, 0.9169137477874756, 0.9013640880584717, 1.033663034439087, 0.9911565780639648, 0.8735864162445068, 0.8915328979492188, 0.8612570762634277, 0.8373880386352539, 0.8105576038360596, 0.7987620830535889, 0.8203418254852295, 0.8838207721710205, 0.8329446315765381, 0.8310718536376953, 0.8637499809265137, 0.8837246894836426, 0.8495259284973145, 0.8857018947601318, 0.8261828422546387, 0.8461322784423828, 0.8383448123931885, 0.7997426986694336, 0.8104822635650635, 0.7997431755065918, 0.8124814033508301, 0.8100488185882568, 0.8026702404022217, 0.8145172595977783, 0.8026676177978516, 0.8446557521820068, 0.8662657737731934, 0.8623237609863281, 0.8881502151489258, 0.8013379573822021, 0.8065776824951172, 0.8163406848907471, 0.8549683094024658, 0.8174030780792236, 0.8895807266235352, 0.8447339534759521, 0.9247467517852783, 0.8437800407409668, 0.8496272563934326, 0.8114595413208008, 0.8397767543792725, 0.8329479694366455, 0.8271560668945312, 0.7978529930114746, 0.796821117401123, 0.8212370872497559, 0.8026723861694336, 0.804621696472168, 0.8409209251403809, 0.8154432773590088, 0.8056883811950684, 0.8007307052612305, 0.8095083236694336, 0.8446612358093262, 0.8817546367645264, 0.8622415065765381, 0.8262059688568115, 0.8026423454284668, 0.813382625579834, 0.8149857521057129, 0.9722168445587158, 0.9189615249633789, 0.8280231952667236, 0.7998087406158447, 0.8212335109710693, 0.8056654930114746, 0.7998406887054443, 0.8104820251464844, 0.8066155910491943, 0.8368468284606934, 0.8485784530639648, 0.8115401268005371, 0.8984720706939697, 0.8006851673126221, 0.8807511329650879, 0.8984618186950684, 0.841731071472168, 0.8690710067749023, 0.8194007873535156, 0.826108455657959, 0.8241672515869141, 0.8085963726043701, 0.799828052520752, 0.812448263168335, 0.8066701889038086, 0.8656883239746094, 0.8036458492279053, 0.7968101501464844, 0.8125247955322266, 0.8838019371032715, 0.833024263381958, 0.8007698059082031, 0.7938573360443115, 0.8055989742279053, 0.795905590057373, 0.8496387004852295, 0.8388054370880127, 0.851466178894043, 0.8397781848907471, 0.842700719833374, 0.8544285297393799, 0.8358776569366455, 0.8378379344940186, 0.8720088005065918, 0.9296267032623291, 0.9091811180114746, 0.9457979202270508, 0.9032490253448486, 0.9384207725524902, 0.8847107887268066, 0.8866174221038818, 0.8524692058563232, 0.8046226501464844, 0.908097505569458, 0.847557783126831, 0.8817620277404785, 0.838799238204956, 0.8163156509399414, 0.8661417961120605, 0.8309905529022217, 0.8241550922393799, 0.8638265132904053, 0.9116036891937256, 0.9375247955322266, 0.8759825229644775, 0.8690690994262695, 0.8637628555297852, 0.9038727283477783, 0.9188742637634277, 0.8222031593322754, 0.838799238204956, 0.8300139904022217, 0.8681211471557617, 0.8651742935180664, 0.9413330554962158, 0.8515787124633789, 0.812436580657959, 0.8124492168426514, 0.8261196613311768, 0.8149189949035645, 0.8627736568450928, 0.8437840938568115, 0.8125183582305908, 0.8164677619934082, 0.8448290824890137, 0.959986686706543, 0.872002363204956, 0.8554139137268066, 0.8886187076568604, 0.860374927520752, 0.8555035591125488, 0.8496041297912598, 0.810051679611206, 0.8324992656707764, 0.8457496166229248, 0.890186071395874, 0.8901135921478271, 0.8641939163208008, 0.8798336982727051, 0.877415657043457, 0.8768792152404785, 0.8067474365234375, 0.9809362888336182, 0.8696165084838867, 0.8808643817901611, 0.9061918258666992]
