Date;Model;Model_Short;Framework;Network;Resolution;Dataset;Custom_Parameters;Hardware;Hardware_Optimization;Batch_Size;Throughput;Mean_Latency;Latencies
2021-03-09 10:32:19;tf2oda_ssdmobilenetv2_576x256_pedestrian;tf2oda_ssdmobilenetv2_576x256_pedestrian;tf2oda;ssdmobilenetv2;576x256;pedestrian;;RTX2060AcerPred300;None;1;22.99105624836056;0.04349517434943023;[0.04613447189331055, 0.04563713073730469, 0.04476523399353027, 0.044196367263793945, 0.046926259994506836, 0.04391980171203613, 0.04210257530212402, 0.0449371337890625, 0.04538249969482422, 0.044867515563964844, 0.04806852340698242, 0.04710245132446289, 0.046854496002197266, 0.04277944564819336, 0.04535317420959473, 0.04555201530456543, 0.04384803771972656, 0.04585123062133789, 0.04627084732055664, 0.04463076591491699, 0.04539966583251953, 0.04453015327453613, 0.04504895210266113, 0.0428011417388916, 0.04579520225524902, 0.0443878173828125, 0.0432438850402832, 0.046874284744262695, 0.0458378791809082, 0.04448533058166504, 0.042803287506103516, 0.04509925842285156, 0.046376705169677734, 0.04260516166687012, 0.04357004165649414, 0.0442962646484375, 0.042104244232177734, 0.04796576499938965, 0.04571819305419922, 0.04572582244873047, 0.04378390312194824, 0.044748783111572266, 0.04435086250305176, 0.04241824150085449, 0.04571986198425293, 0.04500985145568848, 0.04297137260437012, 0.043390750885009766, 0.04450106620788574, 0.045282602310180664, 0.0427393913269043, 0.04513955116271973, 0.04595828056335449, 0.04239249229431152, 0.04385566711425781, 0.04665875434875488, 0.04405355453491211, 0.04358506202697754, 0.04697608947753906, 0.04454183578491211, 0.042612314224243164, 0.044862985610961914, 0.04566359519958496, 0.042691946029663086, 0.04443359375, 0.04385042190551758, 0.044463157653808594, 0.043341875076293945, 0.0438385009765625, 0.04676222801208496, 0.04512763023376465, 0.046347856521606445, 0.04431796073913574, 0.044068336486816406, 0.045552730560302734, 0.04634833335876465, 0.04505300521850586, 0.04513144493103027, 0.04400134086608887, 0.04351091384887695, 0.046453237533569336, 0.04454970359802246, 0.04350996017456055, 0.04306674003601074, 0.04377412796020508, 0.044683218002319336, 0.04322981834411621, 0.044165849685668945, 0.04395699501037598, 0.04421520233154297, 0.04292464256286621, 0.04504799842834473, 0.04342365264892578, 0.04606270790100098, 0.0458986759185791, 0.045186758041381836, 0.04390358924865723, 0.0445404052734375, 0.04355144500732422, 0.044335126876831055, 0.044521331787109375, 0.0464634895324707, 0.0432891845703125, 0.04420328140258789, 0.04474210739135742, 0.04291844367980957, 0.043304443359375, 0.04488205909729004, 0.04308152198791504, 0.04346299171447754, 0.0437312126159668, 0.044580936431884766, 0.04315948486328125, 0.04461407661437988, 0.04326510429382324, 0.04241180419921875, 0.0444180965423584, 0.045430660247802734, 0.043375492095947266, 0.044446468353271484, 0.04564189910888672, 0.04555559158325195, 0.04320335388183594, 0.04504132270812988, 0.0461881160736084, 0.042134761810302734, 0.04630756378173828, 0.0468745231628418, 0.04202103614807129, 0.046532630920410156, 0.04465603828430176, 0.0434880256652832, 0.04424118995666504, 0.044867753982543945, 0.04312753677368164, 0.04388785362243652, 0.04584527015686035, 0.04562664031982422, 0.04412508010864258, 0.04370379447937012, 0.04264640808105469, 0.041681766510009766, 0.04557085037231445, 0.046463966369628906, 0.04318070411682129, 0.04548215866088867, 0.04591989517211914, 0.04348468780517578, 0.04422450065612793, 0.04575181007385254, 0.04513287544250488, 0.042342424392700195, 0.04494762420654297, 0.04579901695251465, 0.04361677169799805, 0.044386863708496094, 0.04505133628845215, 0.042931318283081055, 0.045316457748413086, 0.04487109184265137, 0.04530906677246094, 0.045285940170288086, 0.0437471866607666, 0.04269886016845703, 0.044734954833984375, 0.04520821571350098, 0.045241355895996094, 0.04537367820739746, 0.04334878921508789, 0.043578386306762695, 0.04385066032409668, 0.043341875076293945, 0.044677019119262695, 0.0422971248626709, 0.04522275924682617, 0.0430448055267334, 0.04181098937988281, 0.04550290107727051, 0.04393959045410156, 0.04333376884460449, 0.04516744613647461, 0.045458316802978516, 0.04456925392150879, 0.043430328369140625, 0.04619431495666504, 0.04387831687927246, 0.04276227951049805, 0.04535222053527832, 0.045659780502319336, 0.04508638381958008, 0.0455775260925293, 0.04386115074157715, 0.042893409729003906, 0.04496455192565918, 0.04579663276672363, 0.04261589050292969, 0.043712615966796875, 0.044304609298706055, 0.04160499572753906, 0.044548988342285156, 0.044854164123535156, 0.046465396881103516, 0.04311347007751465, 0.041869163513183594, 0.042736053466796875, 0.04145383834838867, 0.041335344314575195, 0.04348278045654297, 0.042894840240478516, 0.04218173027038574, 0.04459404945373535, 0.044492483139038086, 0.04542040824890137, 0.044063568115234375, 0.043900251388549805, 0.04199361801147461, 0.041741371154785156, 0.0446779727935791, 0.043318748474121094, 0.04324507713317871, 0.0427403450012207, 0.043889760971069336, 0.04170513153076172, 0.04222559928894043, 0.042816877365112305, 0.04422307014465332, 0.04428887367248535, 0.04592299461364746, 0.0433201789855957, 0.041925907135009766, 0.043497323989868164, 0.04304027557373047, 0.04219460487365723, 0.04416251182556152, 0.04414629936218262, 0.0444643497467041, 0.04486250877380371, 0.041174888610839844, 0.045096635818481445, 0.044474124908447266, 0.043276071548461914, 0.04202103614807129, 0.04300856590270996, 0.040476083755493164, 0.04213404655456543, 0.04290413856506348, 0.04218864440917969, 0.04495120048522949, 0.04425835609436035, 0.04404592514038086, 0.043323516845703125, 0.04433393478393555, 0.04319620132446289, 0.04276537895202637, 0.04262709617614746, 0.04484081268310547, 0.04057955741882324, 0.04272770881652832, 0.04230237007141113, 0.04279947280883789, 0.045182228088378906, 0.043648481369018555, 0.04364156723022461, 0.04128146171569824, 0.045676469802856445, 0.042212724685668945, 0.0418701171875, 0.0423121452331543, 0.04282784461975098, 0.04208874702453613, 0.04526042938232422, 0.04456591606140137, 0.04119110107421875, 0.04362607002258301, 0.04397940635681152, 0.0423121452331543, 0.042375802993774414, 0.04449129104614258, 0.04184389114379883, 0.04221010208129883, 0.04255056381225586, 0.045374393463134766, 0.04017233848571777, 0.04383420944213867, 0.04398155212402344, 0.04078865051269531, 0.04426169395446777, 0.04391813278198242, 0.04294157028198242, 0.043761491775512695, 0.04340481758117676, 0.04160666465759277, 0.04259085655212402, 0.04272913932800293, 0.041927337646484375, 0.04207015037536621, 0.04358410835266113, 0.04481792449951172, 0.04650759696960449, 0.041982412338256836, 0.04430127143859863, 0.04193830490112305, 0.04408597946166992, 0.04137730598449707, 0.04271745681762695, 0.04294991493225098, 0.04443216323852539, 0.04245471954345703, 0.04384016990661621, 0.03988838195800781, 0.04162144660949707, 0.04497647285461426, 0.04026913642883301, 0.04310154914855957, 0.04230237007141113, 0.044876813888549805, 0.043222665786743164, 0.04223203659057617, 0.04192543029785156, 0.045317649841308594, 0.044062137603759766, 0.040070533752441406, 0.04188203811645508, 0.04197120666503906, 0.0441288948059082, 0.045449018478393555, 0.04416918754577637, 0.042501211166381836, 0.043401479721069336, 0.04465079307556152, 0.04102897644042969, 0.04289865493774414, 0.043003082275390625, 0.04130363464355469, 0.04344487190246582, 0.04250478744506836, 0.04469656944274902, 0.043144941329956055, 0.04283785820007324, 0.0430605411529541, 0.04318952560424805, 0.04460740089416504, 0.04313540458679199, 0.04506564140319824, 0.0429835319519043, 0.04300975799560547, 0.045263051986694336, 0.043497562408447266, 0.0431218147277832, 0.04297018051147461, 0.04408740997314453, 0.0426025390625, 0.040882110595703125, 0.045639753341674805, 0.04243898391723633, 0.04200029373168945, 0.04378056526184082, 0.04437685012817383, 0.043198585510253906, 0.04420328140258789, 0.041776180267333984, 0.04404759407043457, 0.0436859130859375, 0.04303121566772461, 0.043564796447753906, 0.0439915657043457, 0.04324841499328613, 0.042212724685668945, 0.04208683967590332, 0.042920589447021484, 0.043865203857421875, 0.042116403579711914, 0.04578590393066406, 0.04276680946350098, 0.041823625564575195, 0.04505586624145508, 0.043985843658447266, 0.04185366630554199, 0.0431973934173584, 0.044446706771850586, 0.04346632957458496, 0.0422823429107666, 0.04286932945251465, 0.04724431037902832, 0.043166399002075195, 0.043650150299072266, 0.04213094711303711, 0.046095848083496094, 0.04520463943481445, 0.04521036148071289, 0.04478001594543457, 0.044312477111816406, 0.04354739189147949, 0.04253792762756348, 0.04313468933105469, 0.04008316993713379, 0.042996883392333984, 0.04486799240112305, 0.04055047035217285, 0.04375886917114258, 0.043108224868774414, 0.04371762275695801, 0.041182756423950195, 0.04255056381225586, 0.04381442070007324, 0.04410123825073242, 0.04510855674743652, 0.04362201690673828, 0.04361748695373535, 0.04202413558959961, 0.04126477241516113, 0.04247903823852539, 0.043256282806396484, 0.041930437088012695, 0.04262804985046387, 0.042436838150024414, 0.040793657302856445, 0.04548525810241699, 0.04385662078857422, 0.043799400329589844, 0.04466700553894043, 0.04590964317321777, 0.04498624801635742, 0.04480552673339844, 0.04447436332702637, 0.04016399383544922, 0.04111981391906738, 0.04131126403808594, 0.04198956489562988, 0.04434847831726074, 0.044030189514160156, 0.04492759704589844, 0.04391026496887207, 0.04412412643432617, 0.04462838172912598, 0.04357504844665527, 0.04446244239807129, 0.04429125785827637, 0.04288792610168457, 0.0449216365814209, 0.04344630241394043, 0.04354596138000488, 0.0440676212310791, 0.04484295845031738, 0.0436708927154541, 0.04156851768493652, 0.04413437843322754, 0.04524874687194824, 0.04092764854431152, 0.04333782196044922, 0.04349994659423828, 0.04709339141845703, 0.043341636657714844, 0.042426347732543945, 0.04501080513000488, 0.042360782623291016, 0.043183326721191406, 0.041404008865356445, 0.04308366775512695, 0.042661428451538086, 0.04256844520568848, 0.04528665542602539, 0.03986191749572754, 0.04449653625488281, 0.04497647285461426, 0.04289436340332031, 0.04353213310241699, 0.04461359977722168, 0.042499542236328125, 0.044680118560791016, 0.043792724609375, 0.04385519027709961, 0.04371452331542969, 0.04485130310058594, 0.04571247100830078, 0.04415011405944824, 0.04434943199157715, 0.04413104057312012, 0.04138445854187012, 0.04333090782165527, 0.04650282859802246, 0.04478740692138672, 0.04336214065551758, 0.04493427276611328, 0.04184150695800781, 0.043669939041137695, 0.04201149940490723, 0.04117226600646973, 0.04221367835998535, 0.04595327377319336, 0.04246783256530762, 0.04296565055847168, 0.043921709060668945, 0.040494680404663086, 0.042850494384765625, 0.04248857498168945, 0.04562187194824219, 0.04216718673706055, 0.04529213905334473, 0.042060136795043945, 0.04584503173828125, 0.04424285888671875, 0.04084610939025879, 0.04237651824951172, 0.04385089874267578, 0.0408787727355957, 0.04521036148071289, 0.04409050941467285, 0.04450583457946777, 0.042879343032836914, 0.0425419807434082, 0.0426027774810791, 0.04631996154785156, 0.042569875717163086, 0.043807029724121094, 0.04450368881225586, 0.0430140495300293, 0.04201912879943848, 0.04485177993774414, 0.0455625057220459, 0.04358983039855957, 0.04364371299743652, 0.04319334030151367, 0.04365205764770508, 0.0449063777923584, 0.042623281478881836, 0.043726444244384766, 0.044719696044921875, 0.04184365272521973, 0.04410910606384277, 0.04657793045043945, 0.04179883003234863, 0.042356014251708984, 0.04481387138366699, 0.041098833084106445, 0.043355464935302734, 0.044428110122680664, 0.043097734451293945, 0.04597282409667969, 0.04239177703857422, 0.04152250289916992, 0.043909311294555664, 0.04313778877258301, 0.04243969917297363, 0.04137468338012695, 0.04252433776855469, 0.03956198692321777, 0.04277539253234863, 0.04479479789733887, 0.04414176940917969, 0.04151153564453125, 0.041037797927856445, 0.0446162223815918, 0.04437994956970215, 0.04075288772583008, 0.04249978065490723, 0.04467058181762695, 0.04140520095825195, 0.04173111915588379, 0.04376363754272461, 0.04223275184631348, 0.04304146766662598, 0.044673919677734375, 0.0427091121673584, 0.0453188419342041, 0.04371809959411621, 0.040401458740234375, 0.04072451591491699, 0.044558048248291016, 0.04393911361694336, 0.04655265808105469, 0.04340696334838867, 0.04195833206176758, 0.04073143005371094, 0.04205513000488281, 0.04173088073730469, 0.04257082939147949, 0.049393653869628906, 0.04270029067993164, 0.043320655822753906, 0.042580366134643555, 0.04124045372009277, 0.04330563545227051, 0.04094076156616211, 0.0427701473236084, 0.043811798095703125, 0.04210162162780762, 0.043149471282958984, 0.04380202293395996, 0.04199528694152832, 0.042342185974121094, 0.04428386688232422, 0.04098939895629883, 0.041960716247558594, 0.04357004165649414, 0.043212175369262695, 0.0424807071685791, 0.04234194755554199, 0.039579153060913086, 0.04448699951171875, 0.04632973670959473, 0.04415273666381836, 0.04134416580200195, 0.043453216552734375, 0.04198265075683594, 0.043532609939575195, 0.04081869125366211, 0.04302167892456055, 0.04278922080993652, 0.041112422943115234, 0.04389190673828125, 0.041928768157958984, 0.04186749458312988, 0.04094815254211426, 0.04293465614318848, 0.04389810562133789, 0.0450596809387207, 0.04352855682373047, 0.04087209701538086, 0.04187774658203125, 0.044577598571777344, 0.042279720306396484, 0.04164242744445801, 0.04520559310913086, 0.043407440185546875, 0.042180776596069336, 0.0441889762878418, 0.04309225082397461, 0.04489731788635254, 0.04158949851989746, 0.04405570030212402, 0.04535174369812012, 0.04253721237182617, 0.04428815841674805, 0.0450747013092041, 0.04298591613769531, 0.04344820976257324, 0.042932987213134766, 0.04315447807312012, 0.04338693618774414, 0.04413890838623047, 0.04503679275512695, 0.04323601722717285, 0.0437006950378418, 0.04197072982788086, 0.042894840240478516, 0.04309487342834473, 0.04091382026672363, 0.04175090789794922, 0.04564666748046875, 0.04178118705749512, 0.04442238807678223, 0.04481220245361328, 0.04120945930480957, 0.04326367378234863, 0.04200005531311035, 0.044046878814697266, 0.04382443428039551, 0.042255401611328125, 0.041879892349243164, 0.04511547088623047, 0.04138374328613281, 0.04178357124328613, 0.04309248924255371, 0.04145026206970215, 0.04409980773925781, 0.04529094696044922, 0.04500269889831543, 0.04411053657531738, 0.0437161922454834, 0.039939165115356445, 0.04181265830993652, 0.044000864028930664, 0.042903900146484375, 0.045678138732910156, 0.04907536506652832, 0.04384660720825195, 0.04399895668029785, 0.04358553886413574, 0.04153895378112793, 0.043640851974487305, 0.04280662536621094, 0.04486536979675293, 0.047638654708862305, 0.04356527328491211, 0.04225301742553711, 0.045864105224609375, 0.043972015380859375, 0.04162120819091797, 0.04313468933105469, 0.04218602180480957, 0.0434412956237793, 0.040930747985839844, 0.042264461517333984, 0.04327845573425293, 0.04184317588806152, 0.043556928634643555, 0.04421734809875488, 0.04170632362365723, 0.04367947578430176, 0.0442042350769043, 0.04151558876037598, 0.0438230037689209, 0.04377937316894531, 0.04093122482299805, 0.0448000431060791, 0.041219472885131836, 0.04358220100402832, 0.04354715347290039, 0.0426020622253418, 0.04085946083068848, 0.04418826103210449, 0.041695356369018555, 0.04346108436584473, 0.04175710678100586, 0.04180741310119629, 0.04223060607910156, 0.04287409782409668, 0.04313230514526367, 0.04241681098937988, 0.04185819625854492, 0.04084372520446777, 0.04285860061645508, 0.0432591438293457, 0.04163670539855957, 0.043805599212646484, 0.04683423042297363, 0.042154550552368164, 0.042162179946899414, 0.041782379150390625, 0.04240155220031738, 0.044049739837646484, 0.043373823165893555, 0.04070687294006348, 0.04530668258666992, 0.0395047664642334, 0.042200565338134766, 0.04208707809448242, 0.04095315933227539, 0.043378353118896484, 0.0428006649017334, 0.041449785232543945, 0.04497885704040527, 0.04485511779785156, 0.04188990592956543, 0.040856122970581055, 0.04450583457946777, 0.0427858829498291, 0.04349255561828613, 0.04127860069274902, 0.0418243408203125, 0.04287576675415039, 0.04071521759033203, 0.0455322265625, 0.042711734771728516, 0.0415034294128418, 0.04275989532470703, 0.04521656036376953, 0.04006361961364746, 0.043225765228271484, 0.04195904731750488, 0.042222023010253906, 0.04238486289978027, 0.04335165023803711, 0.04087209701538086, 0.04204297065734863, 0.042871952056884766, 0.04018712043762207, 0.04131436347961426, 0.04854321479797363, 0.04225277900695801, 0.044994354248046875, 0.044135332107543945, 0.04273557662963867, 0.04304766654968262, 0.04103684425354004, 0.04450678825378418, 0.043328046798706055, 0.04396247863769531, 0.04701876640319824, 0.04444146156311035, 0.042151689529418945, 0.04206657409667969, 0.04583382606506348, 0.04334878921508789, 0.042723655700683594, 0.044721126556396484, 0.04390978813171387, 0.043050289154052734, 0.04438948631286621, 0.04139304161071777, 0.043187618255615234, 0.04585456848144531, 0.0426487922668457, 0.0415647029876709, 0.04602193832397461, 0.041826486587524414, 0.04272270202636719, 0.043616294860839844, 0.042324066162109375, 0.04188823699951172, 0.04442453384399414, 0.04088592529296875, 0.04153633117675781, 0.043326616287231445, 0.04285693168640137, 0.041799068450927734, 0.042874813079833984, 0.04223155975341797, 0.04189658164978027, 0.045732736587524414, 0.04067206382751465, 0.043619394302368164, 0.044861793518066406, 0.04286980628967285, 0.04281878471374512, 0.0418546199798584, 0.043216705322265625, 0.043085575103759766, 0.04233694076538086, 0.04305124282836914, 0.043996334075927734, 0.04104137420654297, 0.04191446304321289, 0.04323101043701172, 0.04042792320251465, 0.041311025619506836, 0.04548454284667969, 0.042611122131347656, 0.04408454895019531, 0.04363107681274414, 0.0414886474609375, 0.046597957611083984, 0.045007944107055664, 0.04416775703430176, 0.044365644454956055, 0.043317556381225586, 0.04249763488769531, 0.04453396797180176, 0.04597282409667969, 0.04165220260620117, 0.04429125785827637, 0.04128909111022949, 0.04272627830505371, 0.041632652282714844, 0.04340028762817383, 0.04143357276916504, 0.042838335037231445, 0.04502749443054199, 0.04370450973510742, 0.04669594764709473, 0.041756391525268555, 0.04396247863769531, 0.04491782188415527, 0.04573774337768555, 0.04172563552856445, 0.0422053337097168, 0.04244518280029297, 0.041493892669677734, 0.04322218894958496, 0.04386162757873535, 0.04164600372314453, 0.04118824005126953, 0.04258584976196289, 0.04032492637634277, 0.040891408920288086, 0.044483184814453125, 0.04145526885986328, 0.041887760162353516, 0.044445037841796875, 0.0420689582824707, 0.04239797592163086, 0.04585671424865723, 0.040679931640625, 0.04340791702270508, 0.047373294830322266, 0.04052424430847168, 0.04195380210876465, 0.04507040977478027, 0.04426288604736328, 0.04614591598510742, 0.04432272911071777, 0.0435030460357666, 0.04198861122131348, 0.04080986976623535, 0.04269909858703613, 0.04461383819580078, 0.04134654998779297, 0.04331016540527344, 0.04360342025756836, 0.04209399223327637, 0.04101419448852539, 0.044017791748046875, 0.042867422103881836, 0.044594526290893555, 0.045384883880615234, 0.043088436126708984, 0.04194927215576172, 0.04291224479675293, 0.0404362678527832, 0.04146099090576172, 0.04604005813598633, 0.041867971420288086, 0.04195213317871094, 0.04473543167114258, 0.04514718055725098, 0.04191875457763672, 0.04366731643676758, 0.04198431968688965, 0.04255843162536621, 0.04534459114074707, 0.04146552085876465, 0.043150901794433594, 0.04185318946838379, 0.040994882583618164, 0.04095292091369629, 0.04439997673034668, 0.04249453544616699, 0.043651580810546875, 0.04590439796447754, 0.04627060890197754, 0.04564857482910156, 0.04311656951904297, 0.042151689529418945, 0.04289722442626953, 0.044236183166503906, 0.04350137710571289, 0.042883872985839844, 0.042577266693115234, 0.0427396297454834, 0.04284238815307617, 0.043959856033325195, 0.04243898391723633, 0.0426025390625, 0.04557371139526367, 0.04157662391662598, 0.04501986503601074, 0.04562044143676758, 0.043066978454589844, 0.0444490909576416, 0.044916629791259766, 0.045336246490478516, 0.04658675193786621, 0.0456538200378418, 0.04170060157775879, 0.04360699653625488, 0.04454517364501953, 0.043179988861083984, 0.042586565017700195, 0.04442572593688965, 0.04198503494262695, 0.04362630844116211, 0.0458219051361084, 0.04278230667114258, 0.04404568672180176, 0.04742264747619629, 0.043228864669799805, 0.043697357177734375, 0.04777669906616211, 0.04265189170837402, 0.04562997817993164, 0.047586917877197266, 0.04335761070251465, 0.04328513145446777, 0.04420113563537598, 0.04134869575500488, 0.04384112358093262, 0.04205632209777832, 0.04298686981201172, 0.04557085037231445, 0.04489398002624512, 0.04369664192199707, 0.045206546783447266, 0.0425570011138916, 0.04238390922546387, 0.04365348815917969, 0.040488481521606445, 0.04136347770690918, 0.04360556602478027, 0.040262460708618164, 0.04226970672607422, 0.04702353477478027, 0.042627811431884766, 0.043402910232543945, 0.043051958084106445, 0.04117131233215332, 0.04219341278076172, 0.04380321502685547, 0.041803598403930664, 0.04137468338012695, 0.04234910011291504, 0.040784358978271484, 0.04147958755493164, 0.04272294044494629, 0.04188942909240723, 0.04131126403808594, 0.042142629623413086, 0.042653560638427734, 0.04140448570251465, 0.04469442367553711, 0.044731855392456055, 0.04459071159362793, 0.04356884956359863, 0.04091525077819824, 0.04393506050109863, 0.04436302185058594, 0.04293060302734375, 0.04627513885498047, 0.04667091369628906, 0.043247222900390625, 0.04107522964477539, 0.04638195037841797, 0.04237484931945801, 0.043456315994262695, 0.04685187339782715, 0.044251441955566406, 0.04327559471130371, 0.04835796356201172, 0.04220986366271973, 0.043121337890625, 0.04655909538269043, 0.042177677154541016, 0.04182696342468262, 0.04094576835632324, 0.0413203239440918, 0.04274344444274902, 0.04444146156311035, 0.042815208435058594, 0.042688608169555664, 0.043665170669555664, 0.042601823806762695, 0.045583486557006836, 0.04325389862060547, 0.04476499557495117, 0.043863773345947266, 0.043940067291259766, 0.043404340744018555, 0.04404473304748535, 0.04357767105102539, 0.042586565017700195, 0.0469813346862793, 0.043854713439941406, 0.045747995376586914, 0.04575061798095703, 0.04444694519042969, 0.04485821723937988, 0.0453953742980957, 0.04262280464172363, 0.04531097412109375, 0.044432878494262695, 0.04373002052307129, 0.04305458068847656, 0.04395341873168945, 0.043796539306640625, 0.04509425163269043, 0.04375195503234863, 0.04215574264526367, 0.04297447204589844, 0.04333019256591797, 0.0449068546295166, 0.04462885856628418, 0.04304361343383789, 0.044592857360839844, 0.04278397560119629, 0.045546770095825195, 0.04365992546081543, 0.045677900314331055, 0.04494929313659668, 0.041939735412597656, 0.04283595085144043, 0.04219222068786621, 0.04434657096862793, 0.041734933853149414, 0.04265189170837402, 0.04329037666320801, 0.04422426223754883, 0.04297018051147461, 0.041606903076171875, 0.041228294372558594, 0.04411911964416504, 0.04418540000915527, 0.04663658142089844, 0.04331707954406738, 0.04333758354187012, 0.042731285095214844, 0.042502403259277344, 0.042600393295288086, 0.04231977462768555, 0.044805049896240234, 0.043723106384277344, 0.04727888107299805, 0.044090986251831055, 0.04464912414550781, 0.04330325126647949, 0.04393744468688965, 0.04287362098693848, 0.04232645034790039, 0.04510068893432617, 0.04367852210998535, 0.04594254493713379, 0.04343986511230469, 0.043107032775878906, 0.04446887969970703, 0.0423281192779541, 0.04171633720397949, 0.042337894439697266, 0.043686628341674805, 0.04517412185668945]
